Rank,Water Area (sq mi),City,State,Population
25001,0,Bowen, IL,489
12644,0.01,Bowers, DE,272
15363,0,Bowers, PA,251
20001,0,Bowerston, OH,393
9890,0.02,Bowersville, GA,408
20001,0,Bowersville, OH,291
6234,0.08,Bowie, MD,"56,335"
9707,0.02,Bowie, TX,"5,195"
21001,0,Bowie, AZ,417
20401,0,Bowlegs, OK,431
29001,0,Bowler, WI,384
21401,0,Bowles, CA,182
561,2.95,Bowleys Quarters, MD,"6,419"
3019,0.32,Bowling Green, KY,"60,660"
7776,0.05,Bowling Green, OH,"31,366"
9594,0.03,Bowling Green, VA,"1,154"
11260,0.01,Bowling Green, MO,"5,452"
15559,0,Bowling Green, FL,"2,925"
27401,0,Bowling Green, MD,"1,400"
17008,0,Bowlus, MN,320
10047,0.02,Bowman, GA,826
15407,0,Bowman, TN,254
19601,0,Bowman, ND,"1,649"
23801,0,Bowman, SC,776
27401,0,Bowmans Addition, MD,717
9209,0.03,Bowmanstown, PA,"1,085"
7625,0.05,Bowmansville, PA,"2,170"
19401,0,Bowmore, NC,35
11276,0.01,Box, OK,129
24401,0,Box Canyon, TX,16
11517,0.01,Box Elder, SD,"8,683"
18001,0,Box Elder, MT,84
5409,0.11,Boxford, MA,"2,228"
26001,0,Boxholm, IA,238
14396,0,Boy River, MN,36
4519,0.16,Boyce, LA,"1,456"
28601,0,Boyce, VA,732
8567,0.04,Boyceville, WI,"1,020"
17008,0,Boyd, MN,130
18001,0,Boyd, MT,23
24401,0,Boyd, TX,"1,601"
29001,0,Boyd, WI,610
26001,0,Boyden, IA,697
28601,0,Boyds, WA,89
28601,0,Boydton, VA,428
23001,0,Boyertown, PA,"4,048"
21401,0,Boyes Hot Springs, CA,"7,664"
4111,0.19,Boykin, SC,114
11815,0.01,Boykin, AL,104
14273,0,Boykin, GA,192
28601,0,Boykins, VA,680
6529,0.07,Boyle, MS,916
1107,1.36,Boyne City, MI,"3,753"
13607,0.01,Boyne Falls, MI,291
14001,0,Boynton, OK,167
2943,0.33,Boynton Beach, FL,"70,355"
12147,0.01,Boys Ranch, TX,77
8213,0.04,Boys Town, NE,914
9305,0.03,Bozeman, MT,"39,123"
6823,0.06,Braceville, IL,831
821,1.95,Bracey, VA,"1,207"
7892,0.04,Brackenridge, PA,"3,256"
2870,0.35,Brackettville, TX,"2,070"
15699,0,Bradbury, CA,845
6122,0.08,Braddock, PA,"2,030"
19601,0,Braddock, ND,9
12067,0.01,Braddock Heights, MD,"2,451"
12872,0.01,Braddock Hills, PA,"1,713"
26001,0,Braddyville, IA,147
24201,0,Braden, TN,204
607,2.73,Bradenton, FL,"50,777"
1897,0.67,Bradenton Beach, FL,"1,142"
23001,0,Bradenville, PA,753
6477,0.07,Bradford, PA,"8,665"
10138,0.02,Bradford, OH,"1,708"
10588,0.02,Bradford, NH,388
10769,0.02,Bradford, VT,"1,005"
11016,0.02,Bradford, RI,"1,212"
21201,0,Bradford, AR,811
24201,0,Bradford, TN,"1,187"
25001,0,Bradford, IL,798
26001,0,Bradford, IA,65
23001,0,Bradford Woods, PA,"1,249"
15213,0,Bradfordsville, KY,388
15249,0,Bradgate, IA,114
12729,0.01,Bradley, WV,"1,905"
14611,0,Bradley, SC,157
20401,0,Bradley, OK,113
21201,0,Bradley, AR,532
21601,0,Bradley, CA,127
23801,0,Bradley, SD,101
25001,0,Bradley, IL,"15,822"
10200,0.02,Bradley Beach, NJ,"4,290"
4988,0.13,Bradley Gardens, NJ,"13,902"
7989,0.04,Bradley Junction, FL,494
15209,0,Bradner, OH,"1,040"
9495,0.03,Bradshaw, WV,281
18201,0,Bradshaw, NE,267
626,2.65,Brady, TX,"5,515"
9943,0.02,Brady, WA,922
18001,0,Brady, MT,133
18201,0,Brady, NE,367
5688,0.1,Brady Lake, OH,405
17401,0,Bragg City, MO,149
20401,0,Braggs, OK,196
13154,0.01,Braham, MN,"1,885"
4161,0.18,Braidwood, IL,"6,191"
16098,0,Brainard, NE,303
18601,0,Brainards, NJ,233
1811,0.73,Brainerd, MN,"13,521"
1663,0.81,Braintree Town, MA,"36,543"
20401,0,Braman, OK,174
7291,0.05,Brambleton, VA,"13,357"
9146,0.03,Bramwell, WV,413
10152,0.02,Branch, LA,123
15377,0,Branch, AR,398
23001,0,Branch Dale, PA,397
13183,0.01,Branchville, NJ,826
23801,0,Branchville, SC,"1,179"
28601,0,Branchville, VA,133
10866,0.02,Brandenburg, KY,"2,812"
1320,1.09,Brandermill, VA,"13,570"
840,1.9,Brandon, FL,"106,604"
5842,0.09,Brandon, MS,"22,616"
8643,0.03,Brandon, SD,"9,350"
13083,0.01,Brandon, WI,920
13506,0.01,Brandon, MN,497
14072,0,Brandon, VT,"1,425"
22201,0,Brandon, CO,32
26001,0,Brandon, IA,325
23001,0,Brandonville, PA,155
28801,0,Brandonville, WV,195
17401,0,Brandsville, MO,132
23801,0,Brandt, SD,85
5640,0.1,Brandywine, MD,"8,791"
16832,0,Brandywine, WV,158
24601,0,Branford, FL,"1,184"
3923,0.21,Branford Center, CT,"6,255"
24201,0,Bransford, TN,168
4292,0.17,Branson, MO,"10,942"
22201,0,Branson, CO,38
17401,0,Branson West, MO,655
1000,1.54,Brant Lake, SD,201
7525,0.05,Brantley, AL,"1,016"
12235,0.01,Brantleyville, AL,941
5654,0.1,Braselton, GA,"8,212"
17401,0,Brashear, MO,239
5604,0.1,Brasher Falls, NY,449
10986,0.02,Brass Castle, NJ,"1,346"
11859,0.01,Braswell, GA,333
2104,0.58,Bratenahl, OH,"1,169"
2859,0.35,Brattleboro, VT,"7,132"
16690,0,Brave, PA,198
21601,0,Brawley, CA,"25,478"
17201,0,Braxton, MS,266
1142,1.31,Bray, OK,"1,252"
15999,0,Braymer, MO,749
26001,0,Brayton, IA,132
9256,0.03,Brazil, IN,"8,022"
16976,0,Brazoria, TX,"3,038"
18801,0,Brazos, NM,27
2967,0.33,Brazos Bend, TX,352
7620,0.05,Brazos Country, TX,609
8990,0.03,Brea, CA,"40,443"
27401,0,Breathedsville, MD,321
4103,0.19,Breaux Bridge, LA,"8,232"
14369,0,Breckenridge, TX,"5,631"
14839,0,Breckenridge, MI,"1,282"
15678,0,Breckenridge, MO,263
17008,0,Breckenridge, MN,"3,378"
22201,0,Breckenridge, CO,"4,604"
17401,0,Breckenridge Hills, MO,"4,728"
7204,0.06,Breckinridge, OK,280
15065,0,Breckinridge Center, KY,"2,216"
5306,0.11,Brecksville, OH,"13,543"
16396,0,Brecon, OH,256
26001,0,Breda, IA,456
11569,0.01,Breedsville, MI,153
9574,0.03,Breese, IL,"4,577"
11763,0.01,Breesport, NY,913
505,3.36,Breezy Point, MN,"2,050"
13849,0,Breinigsville, PA,"4,651"
9257,0.03,Bremen, GA,"6,204"
14063,0,Bremen, IN,"4,581"
15128,0,Bremen, OH,"1,494"
15702,0,Bremen, KY,167
438,3.88,Bremerton, WA,"38,664"
24401,0,Bremond, TX,954
21001,0,Brenda, AZ,416
8037,0.04,Brenham, TX,"16,029"
378,4.53,Brent, OK,647
4386,0.17,Brent, FL,"22,175"
9052,0.03,Brent, AL,"4,911"
23801,0,Brentford, SD,85
11482,0.01,Brenton, WV,159
7934,0.04,Brentwood, TN,"39,059"
10490,0.02,Brentwood, CA,"54,062"
17401,0,Brentwood, MO,"8,048"
19001,0,Brentwood, NY,"59,436"
23001,0,Brentwood, PA,"9,625"
27401,0,Brentwood, MD,"3,107"
23001,0,Bressler, PA,"1,390"
21601,0,Bret Harte, CA,"4,998"
8628,0.04,Brethren, MI,327
14852,0,Brevard, NC,"7,651"
6561,0.07,Brevig Mission, AK,439
2457,0.45,Brewer, ME,"9,391"
17401,0,Brewer, MO,452
4297,0.17,Brewerton, NY,"4,289"
2647,0.4,Brewster, FL,3
7146,0.06,Brewster, MA,"2,306"
12835,0.01,Brewster, OH,"2,500"
14160,0,Brewster, NY,"2,350"
14607,0,Brewster, WA,"2,332"
17008,0,Brewster, MN,468
18201,0,Brewster, NE,5
26801,0,Brewster, KS,293
5382,0.11,Brewster Hill, NY,"1,381"
3620,0.24,Brewton, AL,"5,426"
28401,0,Brian Head, UT,50
1016,1.5,Briar, TX,"4,655"
4084,0.19,Briar Creek, PA,761
6587,0.07,Briarcliff, TX,"1,403"
21201,0,Briarcliff, AR,212
1612,0.85,Briarcliff Manor, NY,"7,783"
23801,0,Briarcliffe Acres, SC,466
24401,0,Briaroaks, TX,626
19601,0,Briarwood, ND,61
27201,0,Briarwood, KY,537
16773,0,Brice, OH,152
29001,0,Brice Prairie, WI,"1,762"
17008,0,Bricelyn, MN,336
2337,0.49,Brices Creek, NC,"3,593"
10316,0.02,Brick Center, CO,37
10603,0.02,Brickerville, PA,"1,646"
1341,1.06,Bridge City, LA,"7,163"
2023,0.61,Bridge City, TX,"7,898"
20401,0,Bridge Creek, OK,227
1998,0.62,Bridgehampton, NY,"1,416"
504,3.37,Bridgeport, CT,"146,680"
4992,0.13,Bridgeport, AL,"2,416"
7350,0.05,Bridgeport, PA,"4,573"
7647,0.05,Bridgeport, MI,"6,615"
7952,0.04,Bridgeport, WV,"8,316"
9573,0.03,Bridgeport, IL,"1,267"
11123,0.02,Bridgeport, NY,"1,583"
12303,0.01,Bridgeport, OH,"1,858"
12758,0.01,Bridgeport, CA,761
14051,0,Bridgeport, TX,"6,099"
14879,0,Bridgeport, NE,"1,767"
16627,0,Bridgeport, WA,"2,372"
20401,0,Bridgeport, OK,170
18001,0,Bridger, MT,"1,034"
13578,0.01,Bridger CDP, MT,67
1972,0.64,Bridgeton, MO,"11,654"
3476,0.25,Bridgeton, NJ,"25,252"
14208,0,Bridgeton, NC,371
5349,0.11,Bridgetown, MS,"1,745"
20001,0,Bridgetown, OH,"14,412"
25001,0,Bridgeview, IL,"16,550"
15855,0,Bridgeville, PA,"5,142"
18601,0,Bridgeville, NJ,99
22401,0,Bridgeville, DE,"2,359"
5506,0.11,Bridgewater, PA,690
9723,0.02,Bridgewater, MA,"8,374"
13163,0.01,Bridgewater, VA,"5,812"
19001,0,Bridgewater, NY,522
23801,0,Bridgewater, SD,517
26001,0,Bridgewater, IA,162
8974,0.03,Bridgman, MI,"1,963"
776,2.13,Bridgton, ME,"2,182"
2008,0.62,Brielle, NJ,"4,772"
28601,0,Brier, WA,"6,255"
428,3.98,Brigantine, NJ,"9,420"
7283,0.05,Briggs, OK,287
2919,0.34,Brigham City, UT,"18,264"
10608,0.02,Bright, IN,"5,079"
3213,0.29,Brighton, CO,"35,004"
4366,0.17,Brighton, NY,"36,870"
4996,0.13,Brighton, MI,"7,562"
8298,0.04,Brighton, IL,"2,122"
20801,0,Brighton, AL,"2,918"
24201,0,Brighton, TN,"2,931"
26001,0,Brighton, IA,550
9977,0.02,Brightwaters, NY,"3,117"
12894,0.01,Brightwood, VA,"1,428"
11456,0.01,Brilliant, OH,"1,623"
20801,0,Brilliant, AL,"1,053"
10288,0.02,Brillion, WI,"3,183"
8504,0.04,Brimfield, OH,"3,691"
13982,0,Brimfield, IL,963
17007,0,Brimhall Nizhoni, NM,370
17401,0,Brimson, MO,60
13739,0.01,Brinckerhoff, NY,"2,940"
2437,0.46,Brinkley, AR,"3,074"
3461,0.25,Brinnon, WA,767
19601,0,Brinsmade, ND,71
24601,0,Brinson, GA,322
8158,0.04,Briny Breezes, FL,753
90,16.98,Brisbane, CA,"4,421"
11265,0.01,Brisbin, PA,333
2608,0.4,Bristol, CT,"60,556"
3658,0.23,Bristol, PA,"9,657"
4718,0.14,Bristol, TN,"26,705"
4767,0.14,Bristol, VA,"17,595"
4969,0.13,Bristol, IN,"1,889"
5083,0.12,Bristol, WI,"4,909"
5682,0.1,Bristol, TX,343
9407,0.03,Bristol, VT,"1,871"
9488,0.03,Bristol, NH,"1,562"
12269,0.01,Bristol, SD,316
24601,0,Bristol, FL,965
7052,0.06,Bristow, OK,"4,251"
18201,0,Bristow, NE,30
26001,0,Bristow, IA,149
20801,0,Bristow Cove, AL,336
26001,0,Britt, IA,"1,985"
13673,0.01,Brittany Farms-The Highlands, PA,"3,862"
23801,0,Britton, SD,"1,442"
27601,0,Britton, MI,703
8680,0.03,Broad Brook, CT,"4,526"
12043,0.01,Broad Creek, NC,"2,248"
23001,0,Broad Top City, PA,381
14248,0,Broadalbin, NY,"1,649"
24401,0,Broaddus, TX,198
23801,0,Broadland, SD,61
10825,0.02,Broadlands, VA,"13,138"
25001,0,Broadlands, IL,350
21601,0,Broadmoor, CA,"4,734"
18001,0,Broadus, MT,586
18001,0,Broadview, MT,179
25001,0,Broadview, IL,"7,956"
10201,0.02,Broadview Heights, OH,"19,309"
7560,0.05,Broadview Park, FL,"7,175"
18201,0,Broadwater, NE,173
8731,0.03,Broadway, NC,"1,291"
9952,0.02,Broadway, VA,"3,748"
16883,0,Broadway, NJ,241
25001,0,Broadwell, IL,101
18201,0,Brock, NE,130
4887,0.13,Brock Hall, MD,"10,427"
14674,0,Brocket, ND,93
7720,0.05,Brockport, NY,"8,398"
4037,0.2,Brockton, MA,"94,267"
18001,0,Brockton, MT,274
8935,0.03,Brockway, PA,"2,066"
19001,0,Brocton, NY,"1,553"
25001,0,Brocton, IL,390
10802,0.02,Brodhead, KY,"1,341"
29001,0,Brodhead, WI,"3,285"
7767,0.05,Brodheadsville, PA,"1,746"
13263,0.01,Brodnax, VA,263
16937,0,Broeck Pointe, KY,253
22801,0,Brogan, OR,221
8164,0.04,Brogden, NC,"2,499"
4469,0.16,Brokaw, WI,178
2018,0.61,Broken Arrow, OK,"101,917"
8027,0.04,Broken Bow, OK,"4,141"
18201,0,Broken Bow, NE,"3,525"
20401,0,Bromide, OK,184
5652,0.1,Bromley, KY,735
15330,0,Bronaugh, MO,266
5935,0.09,Bronson, FL,"1,125"
14619,0,Bronson, MI,"2,420"
16777,0,Bronson, KS,406
26001,0,Bronson, IA,396
16249,0,Bronte, TX,896
24601,0,Bronwood, GA,302
19001,0,Bronxville, NY,"6,378"
12420,0.01,Brook, IN,"1,164"
7316,0.05,Brook Highland, AL,"7,281"
14904,0,Brook Park, OH,"19,027"
17008,0,Brook Park, MN,141
14171,0,Brookdale, NJ,"9,706"
14893,0,Brookdale, SC,"4,271"
21601,0,Brookdale, CA,"2,204"
24601,0,Brooker, FL,344
27401,0,Brookeville, MD,156
2319,0.5,Brookfield, WI,"37,971"
11026,0.02,Brookfield, MO,"4,462"
13256,0.01,Brookfield, IL,"19,022"
16158,0,Brookfield, NJ,744
27601,0,Brookfield, MA,902
20001,0,Brookfield Center, OH,"1,206"
10457,0.02,Brookford, NC,415
4674,0.15,Brookhaven, NY,"3,337"
5999,0.09,Brookhaven, MS,"12,499"
7366,0.05,Brookhaven, WV,"5,412"
14823,0,Brookhaven, PA,"8,045"
8126,0.04,Brookhurst, WY,201
5693,0.1,Brookings, SD,"22,645"
6474,0.07,Brookings, OR,"6,350"
13201,0.01,Brookland, AR,"2,402"
8829,0.03,Brooklawn, NJ,"1,879"
6374,0.08,Brooklet, GA,"1,588"
6885,0.06,Brookline, MA,"59,016"
8520,0.04,Brooklyn, OH,"11,047"
11639,0.01,Brooklyn, IN,"1,634"
12073,0.01,Brooklyn, MI,"1,240"
15671,0,Brooklyn, WI,"1,439"
22401,0,Brooklyn, CT,889
25001,0,Brooklyn, IL,807
26001,0,Brooklyn, IA,"1,279"
2732,0.38,Brooklyn Center, MN,"30,549"
10558,0.02,Brooklyn Heights, OH,"1,518"
17401,0,Brooklyn Heights, MO,118
2317,0.5,Brooklyn Park, MN,"77,579"
6576,0.07,Brooklyn Park, MD,"14,136"
1877,0.68,Brookmont, MD,"3,758"
5175,0.12,Brookneal, VA,"1,157"
13557,0.01,Brookport, IL,924
15319,0,Brookridge, FL,"4,750"
7033,0.06,Brooks, GA,600
9119,0.03,Brooks, KY,"2,964"
17008,0,Brooks, MN,109
22801,0,Brooks, OR,997
12538,0.01,Brooksburg, IN,66
24401,0,Brookshire, TX,"4,804"
12059,0.01,Brookside, AL,"1,112"
14577,0,Brookside, OH,745
22201,0,Brookside, CO,268
22401,0,Brookside, DE,"13,585"
24401,0,Brookside Village, TX,"1,784"
17008,0,Brookston, MN,115
25601,0,Brookston, IN,"1,582"
5687,0.1,Brooksville, FL,"7,725"
16767,0,Brooksville, KY,474
17201,0,Brooksville, MS,866
20401,0,Brooksville, OK,71
7732,0.05,Brooktrails, CA,"3,589"
19601,0,Brooktree Park, ND,30
27401,0,Brookview, MD,58
5875,0.09,Brookville, PA,"3,906"
7976,0.04,Brookville, IN,"2,598"
11898,0.01,Brookville, NY,"3,518"
20001,0,Brookville, OH,"6,351"
26801,0,Brookville, KS,360
5803,0.09,Brookwood, AL,"1,918"
23001,0,Broomall, PA,"10,312"
12604,0.01,Broomes Island, MD,433
2145,0.57,Broomfield, CO,"59,027"
20801,0,Broomtown, AL,104
17008,0,Brooten, MN,624
14009,0,Broughton, IL,286
20001,0,Broughton, OH,98
8266,0.04,Broussard, LA,"9,041"
17008,0,Browerville, MN,677
15483,0,Brown City, MI,"1,243"
29001,0,Brown Deer, WI,"12,067"
24401,0,Browndell, TX,168
26801,0,Brownell, KS,63
8295,0.04,Brownfield, TX,"9,678"
15408,0,Browning, MO,223
18001,0,Browning, MT,"1,088"
25001,0,Browning, IL,80
16751,0,Brownington, MO,88
18201,0,Brownlee, NE,6
9234,0.03,Brownlee Park, MI,"2,016"
25001,0,Browns, IL,145
1973,0.64,Browns Lake, WI,"2,084"
3539,0.24,Browns Mills, NJ,"10,973"
28601,0,Browns Point, WA,"1,198"
17008,0,Browns Valley, MN,585
24401,0,Brownsboro, TX,"1,172"
16095,0,Brownsboro Farm, KY,786
27201,0,Brownsboro Village, KY,303
6368,0.08,Brownsburg, IN,"22,618"
4074,0.19,Brownsdale, FL,557
17008,0,Brownsdale, MN,746
13432,0.01,Brownsfield, LA,"5,562"
13372,0.01,Brownstown, IN,"2,960"
23001,0,Brownstown, PA,711
25001,0,Brownstown, IL,700
7635,0.05,Brownstown CDP, PA,"2,559"
121,13.95,Brownsville, TX,"179,834"
4144,0.19,Brownsville, MN,508
5280,0.11,Brownsville, PA,"2,378"
13196,0.01,Brownsville, KY,772
14357,0,Brownsville, FL,"14,835"
15968,0,Brownsville, OH,135
22801,0,Brownsville, OR,"1,474"
24201,0,Brownsville, TN,"10,079"
27201,0,Brownsville, LA,"4,356"
27401,0,Brownsville, MD,309
29001,0,Brownsville, WI,648
14688,0,Brownton, MN,738
23001,0,Browntown, PA,"1,375"
29001,0,Browntown, WI,280
14374,0,Brownville, NY,922
15548,0,Brownville, NJ,"2,924"
18201,0,Brownville, NE,141
9543,0.03,Brownwood, TX,"19,107"
5168,0.12,Broxton, GA,"1,075"
7598,0.05,Bruce, WI,754
12313,0.01,Bruce, SD,182
17201,0,Bruce, MS,"1,675"
24201,0,Bruceton, TN,"1,779"
28801,0,Bruceton Mills, WV,55
25601,0,Bruceville, IN,710
14895,0,Bruceville Eddy, TX,"1,731"
23001,0,Bruin, PA,482
16805,0,Brule, WI,209
18201,0,Brule, NE,418
17401,0,Brumley, MO,195
24401,0,Brundage, TX,27
8869,0.03,Brundidge, AL,"2,007"
24401,0,Bruni, TX,265
18201,0,Bruning, NE,261
9704,0.02,Bruno, WV,804
17008,0,Bruno, MN,85
18201,0,Bruno, NE,136
23801,0,Brunson, SC,479
26001,0,Brunsville, IA,98
208,8.18,Brunswick, GA,"15,648"
991,1.55,Brunswick, ME,"15,275"
2494,0.44,Brunswick, MD,"6,006"
7612,0.05,Brunswick, MO,914
8454,0.04,Brunswick, OH,"34,438"
18201,0,Brunswick, NE,158
19401,0,Brunswick, NC,492
7302,0.05,Brunswick Station, ME,478
22201,0,Brush, CO,"5,493"
20401,0,Brush Creek, OK,60
15273,0,Brush Fork, WV,"1,309"
28601,0,Brush Prairie, WA,"2,692"
19001,0,Brushton, NY,546
5454,0.11,Brushy, OK,865
7971,0.04,Brushy Creek, TX,"22,537"
27201,0,Brusly, LA,"2,603"
25001,0,Brussels, IL,128
15089,0,Brutus, MI,172
5956,0.09,Bryan, TX,"78,368"
8904,0.03,Bryan, OH,"8,523"
15390,0,Bryans Road, MD,"7,772"
5981,0.09,Bryant, AR,"18,497"
8755,0.03,Bryant, WA,"1,867"
23801,0,Bryant, SD,401
25001,0,Bryant, IL,174
25601,0,Bryant, IN,285
15571,0,Bryantown, MD,825
21001,0,Bryce, AZ,100
16679,0,Bryce Canyon City, UT,118
13283,0.01,Bryceland, LA,128
23001,0,Bryn Athyn, PA,"1,348"
23001,0,Bryn Mawr, PA,"3,507"
4296,0.17,Bryn Mawr-Skyway, WA,"15,339"
5421,0.11,Bryson, TX,549
5416,0.11,Bryson City, NC,"1,585"
2912,0.34,Buchanan, NY,"2,330"
3871,0.21,Buchanan, GA,"1,209"
6489,0.07,Buchanan, MI,"4,426"
7784,0.05,Buchanan, VA,"1,075"
19601,0,Buchanan, ND,81
136,12.48,Buchanan Dam, TX,"1,071"
861,1.84,Buchanan Lake Village, TX,598
15818,0,Buchtel, OH,524
25601,0,Buck Creek, IN,202
26001,0,Buck Grove, IA,31
21601,0,Buck Meadows, CA,50
23001,0,Buck Run, PA,112
9054,0.03,Buckatunna, MS,458
4930,0.13,Buckeye, AZ,"54,927"
26001,0,Buckeye, IA,90
10378,0.02,Buckeye Lake, OH,"2,707"
12670,0.01,Buckeystown, MD,"1,017"
2114,0.58,Buckhall, VA,"17,265"
28801,0,Buckhannon, WV,"5,646"
12932,0.01,Buckhead, GA,209
5273,0.12,Buckhead Ridge, FL,"1,747"
24401,0,Buckholts, TX,525
11148,0.02,Buckhorn, KY,122
13997,0,Buckhorn, PA,397
18801,0,Buckhorn, NM,198
21601,0,Buckhorn, CA,"2,503"
3481,0.25,Buckingham, FL,"4,142"
25001,0,Buckingham, IL,337
13560,0.01,Buckingham Courthouse, VA,165
4473,0.16,Buckland, AK,582
20001,0,Buckland, OH,268
6269,0.08,Buckley, WA,"4,430"
7028,0.06,Buckley, MI,624
13596,0.01,Buckley, IL,621
9384,0.03,Bucklin, KS,"1,120"
16747,0,Bucklin, MO,554
17008,0,Buckman, MN,256
4260,0.18,Buckner, KY,"5,539"
10238,0.02,Buckner, IL,522
13789,0.01,Buckner, AR,375
14867,0,Buckner, MO,"3,071"
8562,0.04,Bucks, AL,45
12767,0.01,Bucks Lake, CA,14
10653,0.02,Buckshot, AZ,153
537,3.13,Bucksport, ME,"2,453"
10295,0.02,Bucksport, SC,760
10463,0.02,Bucoda, WA,522
11291,0.01,Bucyrus, OH,"12,140"
12368,0.01,Bucyrus, KS,221
19601,0,Bucyrus, ND,14
9636,0.02,Bud, WV,334
13441,0.01,Buda, TX,"9,443"
25001,0,Buda, IL,671
1437,0.98,Budd Lake, NJ,"8,234"
13971,0,Bude, MS,990
16250,0,Buellton, CA,"4,924"
15651,0,Buena, NJ,"4,623"
28601,0,Buena, WA,"1,602"
9165,0.03,Buena Park, CA,"82,191"
6009,0.09,Buena Vista, VA,"6,683"
7280,0.05,Buena Vista, GA,"2,347"
7293,0.05,Buena Vista, MI,"6,302"
16053,0,Buena Vista, CO,"2,675"
21601,0,Buena Vista, CA,284
24401,0,Buena Vista Colonia, TX,249
7434,0.05,Buenaventura Lakes, FL,"30,324"
141,12.11,Buffalo, NY,"259,959"
666,2.47,Buffalo, MN,"15,710"
3526,0.25,Buffalo, WV,"1,295"
4414,0.16,Buffalo, IN,"1,016"
8387,0.04,Buffalo, IA,"1,120"
10410,0.02,Buffalo, TX,"2,198"
15423,0,Buffalo, KY,535
16044,0,Buffalo, MO,"3,073"
16501,0,Buffalo, WY,"4,620"
19801,0,Buffalo, ND,163
20001,0,Buffalo, OH,304
20401,0,Buffalo, OK,"1,397"
23801,0,Buffalo, SC,"1,359"
23801,0,Buffalo, SD,358
25001,0,Buffalo, IL,483
26801,0,Buffalo, KS,294
26001,0,Buffalo Center, IA,877
432,3.93,Buffalo City, WI,"1,057"
23801,0,Buffalo Gap, SD,151
24401,0,Buffalo Gap, TX,379
9174,0.03,Buffalo Grove, IL,"41,613"
17008,0,Buffalo Lake, MN,810
15069,0,Buffalo Soapstone, AK,878
2632,0.4,Buffalo Springs, TX,394
23001,0,Buffington, PA,353
6383,0.08,Buford, GA,"12,864"
20001,0,Buford, OH,415
3919,0.21,Buhl, MN,"1,106"
24801,0,Buhl, ID,"4,166"
26801,0,Buhler, KS,"1,485"
13584,0.01,Buies Creek, NC,"2,772"
23001,0,Bulger, PA,476
17401,0,Bull Creek, MO,506
20401,0,Bull Hollow, OK,34
22801,0,Bull Mountain, OR,"8,977"
8501,0.04,Bull Run, VA,"14,570"
16263,0,Bull Run Mountain Estates, VA,"1,051"
6428,0.07,Bull Shoals, AR,"2,057"
12061,0.01,Bull Valley, IL,"1,202"
11769,0.01,Bullard, TX,"2,630"
6362,0.08,Bullhead, SD,366
1700,0.79,Bullhead City, AZ,"39,480"
24201,0,Bulls Gap, TN,606
25001,0,Bulpitt, IL,291
12503,0.01,Bulverde, TX,"4,706"
13954,0,Buna, TX,"2,354"
14482,0,Bunceton, MO,350
11558,0.01,Buncombe, IL,216
28601,0,Bunk Foss, WA,"3,336"
16545,0,Bunker, MO,432
4677,0.15,Bunker Hill, OR,909
9583,0.03,Bunker Hill, IL,"1,644"
16668,0,Bunker Hill, IN,560
26801,0,Bunker Hill, KS,104
24401,0,Bunker Hill Village, TX,"3,777"
2351,0.49,Bunkerville, NV,"1,431"
11087,0.02,Bunkie, LA,"4,127"
19401,0,Bunn, NC,383
1299,1.12,Bunnell, FL,"2,715"
8787,0.03,Bunnlevel, NC,820
1357,1.05,Buras, LA,860
965,1.6,Burbank, WA,"3,125"
8395,0.04,Burbank, CA,"104,484"
14224,0,Burbank, OK,146
20001,0,Burbank, OH,210
25001,0,Burbank, IL,"29,097"
21601,0,Burbank CDP, CA,"5,869"
18201,0,Burchard, NE,48
26001,0,Burchinal, IA,62
12616,0.01,Burden, KS,531
19001,0,Burdett, NY,332
26801,0,Burdett, KS,275
21201,0,Burdette, AR,169
6739,0.07,Bureau Junction Village, IL,237
12032,0.01,Burgaw, NC,"3,960"
16934,0,Burgess, MO,60
23001,0,Burgettstown, PA,"1,385"
12627,0.01,Burgin, KY,"1,153"
20001,0,Burgoon, OH,146
310,5.81,Burien, WA,"49,291"
24401,0,Burkburnett, TX,"10,915"
5488,0.11,Burke, VA,"42,528"
9079,0.03,Burke, TX,713
19001,0,Burke, NY,166
23801,0,Burke, SD,678
8073,0.04,Burke Centre, VA,"17,842"
6346,0.08,Burkesville, KY,"1,459"
25601,0,Burket, IN,159
15462,0,Burkettsville, OH,216
13167,0.01,Burkeville, VA,341
14257,0,Burkittsville, MD,153
8893,0.03,Burleigh, NJ,619
6791,0.06,Burleson, TX,"39,335"
3025,0.32,Burley, ID,"10,352"
4615,0.15,Burley, WA,"1,629"
938,1.65,Burlingame, CA,"29,618"
15018,0,Burlingame, KS,861
333,5.19,Burlington, VT,"42,342"
1749,0.76,Burlington, IA,"25,559"
1828,0.72,Burlington, NJ,"9,865"
3708,0.23,Burlington, WI,"10,528"
3916,0.21,Burlington, NC,"51,740"
4451,0.16,Burlington, WA,"8,466"
5058,0.13,Burlington, MA,"25,190"
9283,0.03,Burlington, MI,273
9656,0.02,Burlington, OH,"2,614"
11277,0.01,Burlington, PA,161
12282,0.01,Burlington, KS,"2,648"
19801,0,Burlington, ND,"1,315"
20401,0,Burlington, OK,213
20801,0,Burlington, WY,244
22201,0,Burlington, CO,"4,084"
25001,0,Burlington, IL,623
25601,0,Burlington, IN,698
27201,0,Burlington, KY,"16,479"
28801,0,Burlington, WV,205
17401,0,Burlington Junction, MO,554
24201,0,Burlison, TN,451
14057,0,Burna, KY,251
8828,0.03,Burnet, TX,"6,065"
